iteration,current_cost,candidate_cost,best_cost,temperature,feasible
367,1966.9781169250477,1966.9781169250477,1085.1319155104015,79.83945381656986,True
368,1966.9781169250477,2156.201207041425,1085.1319155104015,79.44025654748701,True
369,1966.9781169250477,2090.3286637741985,1085.1319155104015,79.04305526474957,True
370,1966.9781169250477,2174.722799440477,1085.1319155104015,78.64783998842582,True
371,1899.1809071478647,1899.1809071478647,1085.1319155104015,78.25460078848369,True
372,1899.1809071478647,2093.8193947174964,1085.1319155104015,77.86332778454127,True
373,1899.1809071478647,2120.1757529391957,1085.1319155104015,77.47401114561856,True
374,1899.1809071478647,2189.40569401498,1085.1319155104015,77.08664108989046,False
375,1899.1809071478647,2018.9774017111754,1085.1319155104015,76.701207884441,True
376,1899.1809071478647,2311.244059935777,1085.1319155104015,76.3177018450188,False
377,1899.1809071478647,2053.1891953066365,1085.1319155104015,75.9361133357937,False
378,1899.1809071478647,2029.2782700737562,1085.1319155104015,75.55643276911474,True
379,1980.6602359639896,1980.6602359639896,1085.1319155104015,75.17865060526915,True
380,1980.6602359639896,2037.0540867065076,1085.1319155104015,74.8027573522428,True
381,1980.6602359639896,2140.927996291499,1085.1319155104015,74.4287435654816,False
382,1931.3231776979276,1931.3231776979276,1085.1319155104015,74.05659984765418,True
383,1931.3231776979276,2055.436926885758,1085.1319155104015,73.68631684841591,True
384,1931.3231776979276,2071.6646499484905,1085.1319155104015,73.31788526417384,True
385,1986.264308069393,1986.264308069393,1085.1319155104015,72.95129583785297,True
386,1984.8256169522274,1984.8256169522274,1085.1319155104015,72.5865393586637,True
387,1916.0327176559344,1916.0327176559344,1085.1319155104015,72.22360666187038,True
388,1916.0327176559344,2071.0821202303205,1085.1319155104015,71.86248862856102,True
389,1926.9556627405711,1926.9556627405711,1085.1319155104015,71.50317618541821,True
390,1926.9556627405711,2118.1570052851853,1085.1319155104015,71.14566030449112,True
391,1969.6929239913497,1969.6929239913497,1085.1319155104015,70.78993200296865,True
392,1933.674914158464,1933.674914158464,1085.1319155104015,70.4359823429538,False
393,1933.674914158464,1959.6765748510084,1085.1319155104015,70.08380243123904,True
394,1933.674914158464,1965.6232867654123,1085.1319155104015,69.73338341908284,False
395,1933.674914158464,2187.0461599614787,1085.1319155104015,69.38471650198743,False
396,1933.674914158464,1985.6441757077914,1085.1319155104015,69.0377929194775,True
397,1933.674914158464,2073.760786944623,1085.1319155104015,68.69260395488011,False
398,1933.674914158464,2060.609967048939,1085.1319155104015,68.34914093510571,False
399,1933.674914158464,2129.6305289526495,1085.1319155104015,68.00739523043018,False
400,1933.674914158464,1985.2599794090615,1085.1319155104015,67.66735825427803,True
401,1933.674914158464,2257.3325188543035,1085.1319155104015,67.32902146300664,False
402,1933.674914158464,2129.4474654711285,1085.1319155104015,66.9923763556916,False
403,1971.1168436004452,1971.1168436004452,1085.1319155104015,66.65741447391315,False
404,1850.9969278675649,1850.9969278675649,1085.1319155104015,66.32412740154358,False
405,1768.1286223428333,1768.1286223428333,1085.1319155104015,65.99250676453586,False
406,1782.8505313677065,1782.8505313677065,1085.1319155104015,65.66254423071318,False
407,1840.0707251997167,1840.0707251997167,1085.1319155104015,65.33423150955961,False
408,1840.0707251997167,2118.0134028129355,1085.1319155104015,65.00756035201182,False
409,1840.0707251997167,1954.8431530336359,1085.1319155104015,64.68252255025176,False
410,1840.0707251997167,1940.7977064277643,1085.1319155104015,64.3591099375005,False
411,1818.0505347846265,1818.0505347846265,1085.1319155104015,64.037314387813,False
412,1763.706628699267,1763.706628699267,1085.1319155104015,63.71712781587393,True
413,1763.706628699267,2040.5063941925468,1085.1319155104015,63.39854217679456,True
414,1714.6050200528755,1714.6050200528755,1085.1319155104015,63.081549465910584,True
415,1714.6050200528755,1861.9696175260874,1085.1319155104015,62.76614171858103,True
416,1688.8853174399867,1688.8853174399867,1085.1319155104015,62.45231100998813,True
417,1688.8853174399867,1732.9818398654265,1085.1319155104015,62.140049454938186,True
418,1688.8853174399867,1854.89222769,1085.1319155104015,61.8293492076635,True
419,1688.8853174399867,1854.1267882805146,1085.1319155104015,61.52020246162518,True
420,1688.8853174399867,1846.4193496691971,1085.1319155104015,61.212601449317056,True
421,1688.8853174399867,1879.5123410650401,1085.1319155104015,60.90653844207047,True
422,1690.959005835914,1690.959005835914,1085.1319155104015,60.60200574986012,True
423,1690.959005835914,1870.4792160989591,1085.1319155104015,60.29899572111082,True
424,1692.307259868894,1692.307259868894,1085.1319155104015,59.99750074250527,True
425,1692.307259868894,1752.3438300429634,1085.1319155104015,59.69751323879274,True
426,1620.6254318932065,1620.6254318932065,1085.1319155104015,59.399025672598775,True
427,1620.6254318932065,1783.108785492931,1085.1319155104015,59.10203054423578,True
428,1620.6254318932065,1696.3916161267953,1085.1319155104015,58.8065203915146,True
429,1620.6254318932065,1717.2662882736531,1085.1319155104015,58.51248778955703,False
430,1620.6254318932065,1805.616614820603,1085.1319155104015,58.219925350609245,True
431,1620.6254318932065,1816.0766771343365,1085.1319155104015,57.9288257238562,True
432,1620.6254318932065,1784.518648700754,1085.1319155104015,57.63918159523692,True
433,1613.270942519203,1613.270942519203,1085.1319155104015,57.35098568726074,False
434,1613.270942519203,1674.95609921415,1085.1319155104015,57.064230758824436,True
435,1613.270942519203,1755.8658819638113,1085.1319155104015,56.778909605030314,False
436,1613.270942519203,1805.130299820712,1085.1319155104015,56.49501505700516,False
437,1613.270942519203,1738.7569198120987,1085.1319155104015,56.212539981720134,False
438,1613.270942519203,1844.8956574404078,1085.1319155104015,55.93147728181153,False
439,1597.4078245801375,1597.4078245801375,1085.1319155104015,55.651819895402475,False
440,1597.4078245801375,1689.5191638503288,1085.1319155104015,55.373560795925464,False
441,1620.6695215931945,1620.6695215931945,1085.1319155104015,55.09669299194584,False
442,1620.6695215931945,1698.2726151801246,1085.1319155104015,54.82120952698611,False
443,1620.6695215931945,1734.6527349399917,1085.1319155104015,54.54710347935118,False
444,1620.6695215931945,1766.0506079858305,1085.1319155104015,54.274367961954425,False
445,1588.2231454731063,1588.2231454731063,1085.1319155104015,54.00299612214465,False
446,1588.2231454731063,1722.060643426275,1085.1319155104015,53.73298114153393,False
447,1588.2231454731063,1731.856902891238,1085.1319155104015,53.46431623582626,True
448,1588.2231454731063,1822.4256716967957,1085.1319155104015,53.19699465464713,False
449,1588.2231454731063,1846.2735995396747,1085.1319155104015,52.931009681373894,False
450,1841.9669824004354,1841.9669824004354,1085.1319155104015,52.66635463296702,False
451,1876.38871282606,1876.38871282606,1085.1319155104015,52.403022859802185,False
452,1889.0247400205542,1889.0247400205542,1085.1319155104015,52.141007745503174,False
453,1947.031409628564,1947.031409628564,1085.1319155104015,51.88030270677566,False
454,1947.031409628564,2179.9593151066138,1085.1319155104015,51.62090119324178,False
455,1947.031409628564,2094.1675391374465,1085.1319155104015,51.36279668727557,False
456,1947.031409628564,2107.4295362843204,1085.1319155104015,51.10598270383919,False
457,1947.031409628564,2117.554108118876,1085.1319155104015,50.85045279031999,True
458,1947.031409628564,2164.6707183351327,1085.1319155104015,50.59620052636839,False
459,1947.031409628564,2063.2039727561432,1085.1319155104015,50.34321952373655,False
460,1947.031409628564,2143.641280908303,1085.1319155104015,50.09150342611787,False
461,1947.031409628564,2063.0042707296816,1085.1319155104015,49.841045908987276,False
462,1947.031409628564,2010.6978409585906,1085.1319155104015,49.59184067944234,False
463,1955.0457889937925,1955.0457889937925,1085.1319155104015,49.34388147604513,False
464,1951.0865599947572,1951.0865599947572,1085.1319155104015,49.0971620686649,True
465,1951.0865599947572,1970.3214102023724,1085.1319155104015,48.851676258321575,True
466,1951.0865599947572,2004.3336494078453,1085.1319155104015,48.60741787702997,False
467,1887.0617483138888,1887.0617483138888,1085.1319155104015,48.36438078764482,True
468,1774.1646553465491,1774.1646553465491,1085.1319155104015,48.122558883706596,True
469,1774.1646553465491,1949.278003347506,1085.1319155104015,47.881946089288064,True
470,1774.1646553465491,2037.9266136656975,1085.1319155104015,47.642536358841625,True
471,1774.1646553465491,1955.1598031063595,1085.1319155104015,47.404323677047415,True
472,1774.1646553465491,1942.440822422828,1085.1319155104015,47.16730205866218,True
473,1774.1646553465491,2027.1837386056648,1085.1319155104015,46.93146554836887,True
474,1716.4020399414758,1716.4020399414758,1085.1319155104015,46.69680822062703,True
475,1716.4020399414758,1911.0615428244332,1085.1319155104015,46.463324179523894,True
476,1716.4020399414758,1895.1018227030793,1085.1319155104015,46.231007558626274,True
477,1716.4020399414758,1824.176812288385,1085.1319155104015,45.999852520833144,True
478,1715.7159518613748,1715.7159518613748,1085.1319155104015,45.76985325822898,True
479,1722.0405635493714,1722.0405635493714,1085.1319155104015,45.541003991937835,True
480,1722.0405635493714,1855.3300820723655,1085.1319155104015,45.31329897197814,True
481,1722.0405635493714,1998.1691324785018,1085.1319155104015,45.086732477118254,True
482,1656.347199706691,1656.347199706691,1085.1319155104015,44.86129881473266,True
483,1656.347199706691,1894.0728543630194,1085.1319155104015,44.636992320659,True
484,1656.347199706691,1768.2592800646187,1085.1319155104015,44.4138073590557,True
485,1656.347199706691,1933.6701119527988,1085.1319155104015,44.19173832226043,True
486,1656.347199706691,1741.5625218882033,1085.1319155104015,43.970779630649126,True
487,1656.347199706691,1743.4370379928741,1085.1319155104015,43.75092573249588,True
488,1656.347199706691,1853.7704727875182,1085.1319155104015,43.5321711038334,True
489,1656.347199706691,1718.1800854299404,1085.1319155104015,43.31451024831423,True
490,1656.347199706691,1818.176579428343,1085.1319155104015,43.09793769707266,True
491,1656.347199706691,1838.8420097182302,1085.1319155104015,42.882448008587296,True
492,1656.347199706691,1768.7000574879628,1085.1319155104015,42.66803576854436,True
493,1664.2538276174898,1664.2538276174898,1085.1319155104015,42.454695589701636,True
494,1616.7828198607556,1616.7828198607556,1085.1319155104015,42.24242211175313,True
495,1616.7828198607556,1658.2542824597856,1085.1319155104015,42.03121000119436,True
496,1561.754884545834,1561.754884545834,1085.1319155104015,41.82105395118839,True
497,1554.5521396315605,1554.5521396315605,1085.1319155104015,41.611948681432445,True
498,1554.5521396315605,1918.7042937730193,1085.1319155104015,41.40388893802528,True
499,1553.5751432388504,1553.5751432388504,1085.1319155104015,41.19686949333516,True
500,1553.5751432388504,1706.3670991244564,1085.1319155104015,40.99088514586848,True
501,1553.5751432388504,1852.8912526137015,1085.1319155104015,40.78593072013914,False
502,1553.5751432388504,1805.434689478128,1085.1319155104015,40.582001066538446,True
503,1553.5751432388504,1700.2515966075998,1085.1319155104015,40.379091061205756,True
504,1553.5751432388504,1681.320595435815,1085.1319155104015,40.177195605899726,True
505,1553.5751432388504,1891.3667204418282,1085.1319155104015,39.97630962787023,True
506,1559.0430986554027,1559.0430986554027,1085.1319155104015,39.77642807973088,True
507,1559.0430986554027,1705.6844850939317,1085.1319155104015,39.577545939332225,True
508,1553.2328194191289,1553.2328194191289,1085.1319155104015,39.379658209635565,True
509,1538.111477998063,1538.111477998063,1085.1319155104015,39.18275991858739,True
510,1538.111477998063,1587.0735392753695,1085.1319155104015,38.98684611899445,True
511,1538.111477998063,1729.3664960346316,1085.1319155104015,38.791911888399476,True
512,1538.111477998063,1663.1263796220508,1085.1319155104015,38.597952328957476,True
513,1538.111477998063,1826.7327510039368,1085.1319155104015,38.40496256731269,False
514,1538.111477998063,1636.4133038974446,1085.1319155104015,38.21293775447612,True
515,1538.111477998063,1584.6208620113462,1085.1319155104015,38.021873065703744,True
516,1518.9469057691451,1518.9469057691451,1085.1319155104015,37.83176370037523,True
517,1559.379066557188,1559.379066557188,1085.1319155104015,37.64260488187335,True
518,1502.3718275170622,1502.3718275170622,1085.1319155104015,37.45439185746399,True
519,1502.3718275170622,1648.7241887725409,1085.1319155104015,37.26711989817667,True
520,1502.3718275170622,1672.2325365822994,1085.1319155104015,37.080784298685785,True
521,1502.3718275170622,1669.1693487710993,1085.1319155104015,36.89538037719235,True
522,1502.3718275170622,1574.5127498534364,1085.1319155104015,36.71090347530639,True
523,1502.3718275170622,1710.0304041427266,1085.1319155104015,36.52734895792985,True
524,1512.7568683281002,1512.7568683281002,1085.1319155104015,36.344712213140205,True
525,1530.461319565501,1530.461319565501,1085.1319155104015,36.1629886520745,True
526,1530.461319565501,1660.8777490731172,1085.1319155104015,35.98217370881413,True
527,1530.461319565501,1634.3437308382715,1085.1319155104015,35.80226284027006,True
528,1457.8877491606945,1457.8877491606945,1085.1319155104015,35.62325152606871,True
529,1457.8877491606945,1530.461319565501,1085.1319155104015,35.445135268438364,True
530,1457.8877491606945,1712.0733651043488,1085.1319155104015,35.267909592096174,True
531,1440.1832979232936,1440.1832979232936,1085.1319155104015,35.09157004413569,True
532,1440.1832979232936,1483.5821509923146,1085.1319155104015,34.91611219391501,True
533,1440.1832979232936,1567.3118764791839,1085.1319155104015,34.74153163294544,True
534,1440.1832979232936,1676.1267344414975,1085.1319155104015,34.56782397478071,True
535,1440.1832979232936,1566.5372525826008,1085.1319155104015,34.3949848549068,True
536,1474.5701943114948,1474.5701943114948,1085.1319155104015,34.223009930632266,True
537,1529.3047937569659,1529.3047937569659,1085.1319155104015,34.051894880979106,True
538,1529.3047937569659,1708.0603022261264,1085.1319155104015,33.88163540657421,False
539,1525.4137334053348,1525.4137334053348,1085.1319155104015,33.71222722954134,True
540,1525.4137334053348,1636.3537515752946,1085.1319155104015,33.54366609339363,True
541,1525.4137334053348,1728.332384121138,1085.1319155104015,33.375947762926664,True
542,1525.4137334053348,1672.8966238402427,1085.1319155104015,33.20906802411203,True
543,1550.120003036812,1550.120003036812,1085.1319155104015,33.04302268399147,True
544,1550.120003036812,1754.0248996070093,1085.1319155104015,32.87780757057151,True
545,1550.120003036812,1691.3966809898195,1085.1319155104015,32.713418532718656,True
546,1550.120003036812,1878.3449475789596,1085.1319155104015,32.549851440055065,True
547,1550.120003036812,1649.6820969290018,1085.1319155104015,32.38710218285479,True
548,1550.120003036812,1761.638489730799,1085.1319155104015,32.225166671940514,True
549,1550.120003036812,1586.2886156417046,1085.1319155104015,32.06404083858081,True
550,1550.120003036812,1800.2239764570147,1085.1319155104015,31.903720634387906,True
551,1550.120003036812,1694.4421409474464,1085.1319155104015,31.744202031215966,True
552,1550.120003036812,1651.7336569355823,1085.1319155104015,31.585481021059888,True
553,1550.120003036812,1739.2516147917343,1085.1319155104015,31.427553615954587,True
554,1550.120003036812,1715.3298836169452,1085.1319155104015,31.270415847874812,True
555,1550.120003036812,1719.7679281653782,1085.1319155104015,31.11406376863544,True
556,1548.1358481268894,1548.1358481268894,1085.1319155104015,30.95849344979226,True
557,1548.1358481268894,1606.9585578840813,1085.1319155104015,30.8037009825433,True
558,1548.1358481268894,1683.997669812034,1085.1319155104015,30.649682477630584,True
559,1548.1358481268894,1690.5148138628256,1085.1319155104015,30.496434065242433,True
560,1548.1358481268894,1588.8828484058843,1085.1319155104015,30.34395189491622,True
561,1548.1358481268894,1710.4455397365834,1085.1319155104015,30.19223213544164,True
562,1548.1358481268894,1672.0913175565477,1085.1319155104015,30.04127097476443,True
563,1542.2628142336334,1542.2628142336334,1085.1319155104015,29.891064619890606,True
564,1542.2628142336334,1790.1136085331207,1085.1319155104015,29.741609296791154,True
565,1542.2628142336334,1703.5910090280129,1085.1319155104015,29.592901250307197,True
566,1542.2628142336334,1944.8029379788677,1085.1319155104015,29.44493674405566,True
567,1542.2628142336334,1771.6605973906985,1085.1319155104015,29.297712060335382,True
568,1456.5909645168413,1456.5909645168413,1085.1319155104015,29.151223500033705,True
569,1456.5909645168413,1488.3442927880553,1085.1319155104015,29.005467382533535,True
570,1456.5909645168413,1795.9479665681824,1085.1319155104015,28.860440045620866,False
571,1425.106592364106,1425.106592364106,1085.1319155104015,28.716137845392762,True
572,1425.106592364106,1620.3309322655552,1085.1319155104015,28.572557156165796,True
573,1425.106592364106,1578.222249076627,1085.1319155104015,28.42969437038497,True
574,1456.7120898999194,1456.7120898999194,1085.1319155104015,28.287545898533043,True
575,1456.7120898999194,1534.8218786787486,1085.1319155104015,28.146108169040378,True
576,1456.7120898999194,1782.878438955966,1085.1319155104015,28.005377628195177,True
577,1456.7120898999194,1558.1986063006586,1085.1319155104015,27.8653507400542,True
578,1456.7120898999194,1655.1198465248683,1085.1319155104015,27.72602398635393,False
579,1456.7120898999194,1580.9833092449721,1085.1319155104015,27.58739386642216,True
580,1456.7120898999194,1736.9497464380197,1085.1319155104015,27.44945689709005,True
581,1456.7120898999194,1667.661559205378,1085.1319155104015,27.3122096126046,True
582,1456.7120898999194,1642.7558238943502,1085.1319155104015,27.17564856454158,True
583,1456.7120898999194,1744.5495813110458,1085.1319155104015,27.03977032171887,True
584,1451.4265233292235,1451.4265233292235,1085.1319155104015,26.904571470110273,True
585,1451.4265233292235,1673.856364158826,1085.1319155104015,26.770048612759723,True
586,1451.4265233292235,1497.8221820013189,1085.1319155104015,26.636198369695926,True
587,1451.4265233292235,1539.080382198747,1085.1319155104015,26.503017377847446,True
588,1451.4265233292235,1646.299932754777,1085.1319155104015,26.370502290958207,True
589,1451.4265233292235,1586.0735900170541,1085.1319155104015,26.238649779503415,True
590,1451.4265233292235,1558.6804001211465,1085.1319155104015,26.107456530605898,True
591,1451.4265233292235,1681.02120215466,1085.1319155104015,25.976919247952868,True
592,1451.4265233292235,1793.0167186676426,1085.1319155104015,25.847034651713102,True
593,1451.4265233292235,1635.243154940122,1085.1319155104015,25.717799478454538,False
594,1451.4265233292235,1591.2766400449589,1085.1319155104015,25.589210481062263,True
595,1451.4265233292235,1547.8732773120034,1085.1319155104015,25.461264428656953,True
596,1451.4265233292235,1558.6804001211465,1085.1319155104015,25.33395810651367,True
597,1451.4265233292235,1529.543293138276,1085.1319155104015,25.207288315981103,True
598,1451.4265233292235,1591.2766400449589,1085.1319155104015,25.081251874401197,True
599,1451.4265233292235,1601.7414914617145,1085.1319155104015,24.95584561502919,True
600,1451.4265233292235,1781.6324252080128,1085.1319155104015,24.831066386954046,True
601,1451.4265233292235,1597.7164146274793,1085.1319155104015,24.706911055019276,True
602,1390.5354647424604,1390.5354647424604,1085.1319155104015,24.58337649974418,True
603,1390.5354647424604,1598.7359435116784,1085.1319155104015,24.46045961724546,False
604,1390.5354647424604,1496.3575550884518,1085.1319155104015,24.33815731915923,True
605,1390.5354647424604,1487.2144962694636,1085.1319155104015,24.216466532563434,True
606,1390.5354647424604,1518.7837286183587,1085.1319155104015,24.095384199900618,True
607,1390.5354647424604,1446.5826233392738,1085.1319155104015,23.974907278901114,True
608,1390.5354647424604,1618.4043649878538,1085.1319155104015,23.85503274250661,True
609,1390.5354647424604,1444.4492101302471,1085.1319155104015,23.735757578794075,True
610,1390.5354647424604,1463.564583254889,1085.1319155104015,23.617078790900106,True
611,1390.5354647424604,1535.1041733621105,1085.1319155104015,23.498993396945604,True
612,1390.5354647424604,1576.211352806989,1085.1319155104015,23.381498429960875,True
613,1390.5354647424604,1631.79793969238,1085.1319155104015,23.26459093781107,True
614,1390.5354647424604,1409.0504035587364,1085.1319155104015,23.148267983122015,True
615,1390.5354647424604,1690.1342863973155,1085.1319155104015,23.032526643206406,True
616,1390.5354647424604,1608.5170372731563,1085.1319155104015,22.917364009990376,True
617,1444.7181509898028,1444.7181509898028,1085.1319155104015,22.802777189940425,False
618,1444.7181509898028,1576.6263138442905,1085.1319155104015,22.688763303990722,True
619,1444.7181509898028,1562.8737927937555,1085.1319155104015,22.575319487470768,False
620,1444.7181509898028,1636.50815273523,1085.1319155104015,22.462442890033415,False
621,1444.7181509898028,1645.8532755976062,1085.1319155104015,22.350130675583248,False
622,1444.7181509898028,1576.2177374991134,1085.1319155104015,22.23838002220533,True
623,1476.0159480493057,1476.0159480493057,1085.1319155104015,22.127188122094303,False
624,1476.0159480493057,1643.8388179693861,1085.1319155104015,22.01655218148383,False
625,1476.0159480493057,1531.269028509396,1085.1319155104015,21.90646942057641,True
626,1476.0159480493057,1589.483243700816,1085.1319155104015,21.79693707347353,False
627,1441.1951107505506,1441.1951107505506,1085.1319155104015,21.68795238810616,True
628,1493.0356557765565,1493.0356557765565,1085.1319155104015,21.57951262616563,True
629,1493.0356557765565,1590.696746732636,1085.1319155104015,21.471615063034804,True
630,1493.0356557765565,1667.7024748221068,1085.1319155104015,21.36425698771963,True
631,1493.0356557765565,1587.7842790036561,1085.1319155104015,21.257435702781034,False
632,1491.5405759991108,1491.5405759991108,1085.1319155104015,21.15114852426713,True
633,1491.5405759991108,1515.6311031069806,1085.1319155104015,21.04539278164579,True
634,1445.4945573051593,1445.4945573051593,1085.1319155104015,20.94016581773756,True
635,1445.4945573051593,1610.6082569080825,1085.1319155104015,20.835464988648873,True
636,1445.4945573051593,1615.8279144126702,1085.1319155104015,20.73128766370563,True
637,1445.4945573051593,1539.9454413442322,1085.1319155104015,20.627631225387102,True
638,1445.4945573051593,1566.9868817484492,1085.1319155104015,20.524493069260167,True
639,1445.4945573051593,1658.1117594668256,1085.1319155104015,20.421870603913867,True
640,1445.4945573051593,1604.5502846017155,1085.1319155104015,20.3197612508943,True
641,1445.4945573051593,1490.0603092934784,1085.1319155104015,20.218162444639827,True
642,1445.4945573051593,1525.3959719684917,1085.1319155104015,20.11707163241663,True
643,1445.4945573051593,1477.2111508309886,1085.1319155104015,20.016486274254547,True
644,1445.4945573051593,1603.6387477783612,1085.1319155104015,19.916403842883273,True
645,1445.4945573051593,1649.4325236677396,1085.1319155104015,19.816821823668857,True
646,1445.4945573051593,1533.5961337739277,1085.1319155104015,19.717737714550513,True
647,1445.4945573051593,1609.155637626403,1085.1319155104015,19.61914902597776,False
648,1445.4945573051593,1496.9535700040728,1085.1319155104015,19.52105328084787,True
649,1445.4945573051593,1649.8276475571822,1085.1319155104015,19.42344801444363,True
650,1368.487567292536,1368.487567292536,1085.1319155104015,19.32633077437141,True
651,1376.6170273801235,1376.6170273801235,1085.1319155104015,19.229699120499554,True
652,1376.6170273801235,1560.12367472694,1085.1319155104015,19.133550624897055,True
653,1376.6170273801235,1416.1511118524563,1085.1319155104015,19.03788287177257,True
654,1376.6170273801235,1573.335573983848,1085.1319155104015,18.942693457413707,True
655,1376.6170273801235,1556.5194161703703,1085.1319155104015,18.84797999012664,True
656,1376.6170273801235,1600.8249845473626,1085.1319155104015,18.753740090176006,False
657,1376.6170273801235,1399.441224207461,1085.1319155104015,18.659971389725126,True
658,1376.6170273801235,1550.2535408234417,1085.1319155104015,18.5666715327765,True
659,1376.6170273801235,1620.3547539185988,1085.1319155104015,18.47383817511262,True
660,1376.6170273801235,1560.998921592452,1085.1319155104015,18.381468984237056,True
661,1376.6170273801235,1508.026075750858,1085.1319155104015,18.28956163931587,True
662,1376.6170273801235,1503.3314276324845,1085.1319155104015,18.19811383111929,True
663,1376.6170273801235,1490.657071527538,1085.1319155104015,18.107123261963693,True
664,1376.6170273801235,1477.7401741256335,1085.1319155104015,18.016587645653875,True
665,1376.6170273801235,1593.108907260832,1085.1319155104015,17.926504707425604,True
666,1376.6170273801235,1391.8028185022595,1085.1319155104015,17.836872183888477,True
667,1422.1259051093107,1422.1259051093107,1085.1319155104015,17.747687822969034,True
668,1422.1259051093107,1727.2193227327589,1085.1319155104015,17.65894938385419,True
669,1422.1259051093107,1539.599260332554,1085.1319155104015,17.57065463693492,True
670,1422.1259051093107,1611.5335809201629,1085.1319155104015,17.482801363750244,True
671,1422.1259051093107,1687.4473401975324,1085.1319155104015,17.395387356931494,False
672,1422.1259051093107,1585.1479684403225,1085.1319155104015,17.308410420146835,True
673,1422.1259051093107,1448.806761900967,1085.1319155104015,17.2218683680461,True
674,1422.1259051093107,1549.5796107198798,1085.1319155104015,17.135759026205868,True
675,1422.1259051093107,1633.1463939661653,1085.1319155104015,17.050080231074837,True
676,1422.1259051093107,1673.0426823973248,1085.1319155104015,16.964829829919463,True
677,1422.1259051093107,1640.0000565471369,1085.1319155104015,16.880005680769866,True
678,1422.1259051093107,1616.9300695032748,1085.1319155104015,16.795605652366017,True
679,1422.1259051093107,1897.7935478689797,1085.1319155104015,16.71162762410419,False
680,1422.1259051093107,1560.0162701001332,1085.1319155104015,16.62806948598367,True
681,1422.1259051093107,1572.4712761974417,1085.1319155104015,16.54492913855375,True
682,1406.0475844369942,1406.0475844369942,1085.1319155104015,16.462204492860984,True
683,1406.0475844369942,1590.4294786493226,1085.1319155104015,16.379893470396677,True
684,1406.0475844369942,1573.0486907633294,1085.1319155104015,16.297994003044693,True
685,1406.0475844369942,1605.4133130682158,1085.1319155104015,16.21650403302947,False
686,1406.0475844369942,1536.5012052043776,1085.1319155104015,16.135421512864323,True
687,1406.0475844369942,1600.1280098904522,1085.1319155104015,16.0547444053,True
688,1406.0475844369942,1474.200221223274,1085.1319155104015,15.974470683273498,True
689,1406.0475844369942,1517.0760345177796,1085.1319155104015,15.89459832985713,True
690,1406.0475844369942,1556.3279033175668,1085.1319155104015,15.815125338207844,True
691,1399.9213533430075,1399.9213533430075,1085.1319155104015,15.736049711516804,True
692,1395.4427979384832,1395.4427979384832,1085.1319155104015,15.65736946295922,True
693,1395.4427979384832,1722.68286035834,1085.1319155104015,15.579082615644424,True
694,1395.4427979384832,1416.0644288531307,1085.1319155104015,15.501187202566202,True
695,1395.4427979384832,1630.621891128325,1085.1319155104015,15.423681266553372,True
696,1395.4427979384832,1444.8649899554612,1085.1319155104015,15.346562860220605,True
697,1395.4427979384832,1565.870053153565,1085.1319155104015,15.269830045919502,False
698,1395.4427979384832,1395.4427979384832,1085.1319155104015,15.193480895689904,True
699,1395.4427979384832,1666.5849116488187,1085.1319155104015,15.117513491211454,True
700,1395.4427979384832,1555.4181521150444,1085.1319155104015,15.041925923755397,True
701,1395.4427979384832,1537.996880051546,1085.1319155104015,14.966716294136619,True
702,1395.4427979384832,1545.0879532319443,1085.1319155104015,14.891882712665936,True
703,1395.4427979384832,1723.0886467377013,1085.1319155104015,14.817423299102606,True
704,1395.4427979384832,1454.711114393152,1085.1319155104015,14.743336182607093,True
705,1395.4427979384832,1528.8682442535264,1085.1319155104015,14.669619501694058,True
706,1395.4427979384832,1563.2792178565674,1085.1319155104015,14.596271404185588,True
707,1395.4427979384832,1478.841522271001,1085.1319155104015,14.523290047164659,True
708,1395.4427979384832,1556.6461472848214,1085.1319155104015,14.450673596928835,True
709,1395.4427979384832,1718.5097246345806,1085.1319155104015,14.378420228944192,True
710,1395.4427979384832,1564.4924041571232,1085.1319155104015,14.30652812779947,True
711,1395.4427979384832,1527.1981802030903,1085.1319155104015,14.234995487160473,True
712,1395.4427979384832,1612.467838691493,1085.1319155104015,14.16382050972467,True
713,1395.4427979384832,1659.5838146237006,1085.1319155104015,14.093001407176047,True
714,1395.4427979384832,1531.467715201597,1085.1319155104015,14.022536400140167,True
715,1395.4427979384832,1666.5849116488187,1085.1319155104015,13.952423718139466,True
716,1395.4427979384832,1615.8036280530364,1085.1319155104015,13.882661599548769,False
717,1395.4427979384832,1761.8243421970953,1085.1319155104015,13.813248291551025,True
718,1395.4427979384832,1616.2427622907037,1085.1319155104015,13.74418205009327,True
719,1395.4427979384832,1504.2408060519206,1085.1319155104015,13.675461139842804,True
720,1395.4427979384832,1552.9739583508076,1085.1319155104015,13.607083834143591,True
721,1395.4427979384832,1528.0466322670684,1085.1319155104015,13.539048414972873,True
722,1395.4427979384832,1514.698377676119,1085.1319155104015,13.47135317289801,True
723,1395.4427979384832,1524.338533000037,1085.1319155104015,13.40399640703352,True
724,1395.4427979384832,1561.8801177576222,1085.1319155104015,13.336976424998351,True
725,1395.4427979384832,1447.9186780699022,1085.1319155104015,13.270291542873359,True
726,1395.4427979384832,1474.19973059451,1085.1319155104015,13.203940085158992,True
727,1395.4427979384832,1512.714258420528,1085.1319155104015,13.137920384733198,True
728,1395.4427979384832,1763.4226554353372,1085.1319155104015,13.072230782809532,False
