iteration,current_cost,candidate_cost,best_cost,temperature,selected_operator,random_weight,worst_position_weight,zone_based_weight,feasible
202,1085.1319155104015,1085.1319155104015,1085.1319155104015,9.492432604933454,worst_position,0.3277483522004431,0.34119270618294817,0.3310589416166087,True
203,1085.1319155104015,1085.1319155104015,1085.1319155104015,9.444970441908787,random,0.3255378134979677,0.34231463676428403,0.3321475497377483,True
204,1085.1319155104015,1085.1319155104015,1085.1319155104015,9.397745589699243,random,0.3233350130948905,0.3434326398709583,0.3332323470341512,True
205,1085.1319155104015,1085.1319155104015,1085.1319155104015,9.350756861750746,worst_position,0.3244492778147319,0.34117000261868985,0.3343807195665782,True
206,1085.1319155104015,1085.1319155104015,1085.1319155104015,9.304003077441992,zone_based,0.32553781349796773,0.34231463676428403,0.3321475497377483,True
207,1085.1319155104015,1085.1319155104015,1085.1319155104015,9.257483062054781,random,0.3233350130948905,0.34343263987095823,0.33323234703415117,True
208,1085.1319155104015,1085.1319155104015,1085.1319155104015,9.211195646744507,zone_based,0.32441607238706194,0.34458089487437943,0.33100303273855863,True
209,1085.1319155104015,1085.1319155104015,1085.1319155104015,9.165139668510784,worst_position,0.32553781349796773,0.342314636764284,0.3321475497377483,True
210,1085.1319155104015,1085.1319155104015,1085.1319155104015,9.11931397016823,random,0.32333501309489054,0.34343263987095823,0.3332323470341512,True
211,1085.1319155104015,1085.1319155104015,1085.1319155104015,9.073717400317388,worst_position,0.32444927781473193,0.3411700026186898,0.3343807195665782,True
212,1085.1319155104015,1085.1319155104015,1085.1319155104015,9.028348813315802,worst_position,0.3255599908440199,0.33891457746531645,0.3355254316906636,True
213,1085.1319155104015,1085.1319155104015,1085.1319155104015,8.983207069249223,worst_position,0.3266671133108154,0.3366664433445921,0.33666644334459245,True
214,1085.1319155104015,1107.82354527347,1085.1319155104015,8.938291033902978,random,0.32446034742849017,0.33776982628575475,0.3377698262857551,True
215,1085.1319155104015,1085.1319155104015,1085.1319155104015,8.893599578733463,zone_based,0.32555999084401993,0.33891457746531645,0.33552543169066357,True
216,1085.1319155104015,1085.1319155104015,1085.1319155104015,8.849131580839796,worst_position,0.32666711331081544,0.3366664433445921,0.3366664433445924,True
217,1085.1319155104015,1085.1319155104015,1085.1319155104015,8.804885922935597,random,0.3244603474284902,0.33776982628575475,0.337769826285755,True
218,1085.1319155104015,1107.82354527347,1085.1319155104015,8.760861493320919,zone_based,0.32555999084402,0.33891457746531645,0.3355254316906635,True
219,1085.1319155104015,1085.1319155104015,1085.1319155104015,8.717057185854314,zone_based,0.3266560048143167,0.3400555503185107,0.3332884448671726,True
220,1085.1319155104015,1085.1319155104015,1085.1319155104015,8.673471899925042,worst_position,0.32777060695558186,0.3378037150976974,0.3344256779467207,True
221,1085.1319155104015,1085.1319155104015,1085.1319155104015,8.630104540425418,random,0.32555999084402004,0.33891457746531645,0.3355254316906635,True
222,1085.1319155104015,1126.2279552469367,1085.1319155104015,8.58695401772329,worst_position,0.3266671133108155,0.3366664433445921,0.33666644334459234,True
223,1085.1319155104015,1085.1319155104015,1085.1319155104015,8.544019247634674,worst_position,0.32777060695558186,0.3344256779467205,0.3378037150976977,True
224,1085.1319155104015,1085.1319155104015,1085.1319155104015,8.5012991513965,zone_based,0.32888158115499544,0.33555920942250217,0.3355592094225024,True
225,1085.1319155104015,1085.1319155104015,1085.1319155104015,8.458792655639517,zone_based,0.3299888892629884,0.3366890003703574,0.3333221103666541,True
226,1085.1319155104015,1085.1319155104015,1085.1319155104015,8.41649869236132,random,0.3277706069555818,0.3378037150976974,0.3344256779467207,True
227,1085.1319155104015,1085.1319155104015,1085.1319155104015,8.374416198899512,random,0.32555999084402,0.33891457746531645,0.3355254316906635,True
228,1085.1319155104015,1085.1319155104015,1085.1319155104015,8.332544117905014,random,0.323357112320845,0.3400215515975652,0.3366213360815898,True
229,1085.1319155104015,1085.1319155104015,1085.1319155104015,8.29088139731549,worst_position,0.3244603474284902,0.33776982628575475,0.33776982628575497,True
230,1085.1319155104015,1085.1319155104015,1085.1319155104015,8.249426990328912,random,0.3222613542638777,0.3388693228680611,0.3388693228680613,True
231,1085.1319155104015,1085.1319155104015,1085.1319155104015,8.208179855377267,random,0.320070203292966,0.3399648983535169,0.3399648983535171,True
232,1085.1319155104015,1085.1319155104015,1085.1319155104015,8.16713895610038,zone_based,0.3211620415009046,0.34112460226085184,0.33771335623824356,True
233,1085.1319155104015,1149.6583374622076,1085.1319155104015,8.12630326131988,worst_position,0.3222613542638777,0.33886932286806104,0.33886932286806126,True
234,1085.1319155104015,1085.1319155104015,1085.1319155104015,8.085671745013281,random,0.320070203292966,0.3399648983535169,0.3399648983535171,True
235,1085.1319155104015,1085.1319155104015,1085.1319155104015,8.045243386288215,worst_position,0.3211620415009046,0.33771335623824333,0.34112460226085206,True
236,1085.1319155104015,1126.1475000129349,1085.1319155104015,8.005017169356774,zone_based,0.3222613542638777,0.33886932286806104,0.33886932286806126,True
237,1085.1319155104015,1085.1319155104015,1085.1319155104015,7.9649920835099906,zone_based,0.3233571123208451,0.3400215515975652,0.33662133608158973,True
238,1085.1319155104015,1085.1319155104015,1085.1319155104015,7.92516712309244,random,0.32116204150090466,0.34112460226085184,0.3377133562382435,True
239,1085.1319155104015,1126.2279552469367,1085.1319155104015,7.885541287476978,zone_based,0.32225032388518593,0.34228052932418257,0.3354691467906315,True
240,1085.1319155104015,1085.1319155104015,1085.1319155104015,7.846113581039593,zone_based,0.32333501309489077,0.34343263987095823,0.33323234703415106,True
241,1085.1319155104015,1085.1319155104015,1085.1319155104015,7.806883013134395,random,0.3211400210931965,0.3445466799236072,0.3343132989831963,True
242,1085.1319155104015,1085.1319155104015,1085.1319155104015,7.767848598068723,worst_position,0.322250323885186,0.34228052932418257,0.33546914679063145,True
243,1085.1319155104015,1085.1319155104015,1085.1319155104015,7.72900935507838,zone_based,0.3233350130948908,0.34343263987095823,0.33323234703415106,True
244,1085.1319155104015,1126.2279552469367,1085.1319155104015,7.690364308302987,worst_position,0.3244492778147322,0.3411700026186898,0.33438071956657806,True
245,1085.1319155104015,1085.1319155104015,1085.1319155104015,7.651912486761472,worst_position,0.32555999084402015,0.3389145774653164,0.33552543169066346,True
246,1085.1319155104015,1085.1319155104015,1085.1319155104015,7.613652924327665,worst_position,0.3266671133108156,0.33666644334459206,0.3366664433445923,True
247,1085.1319155104015,1085.1319155104015,1085.1319155104015,7.575584659706027,worst_position,0.32777060695558197,0.33442567794672046,0.33780371509769763,True
248,1085.1319155104015,1085.1319155104015,1085.1319155104015,7.537706736407497,zone_based,0.32888158115499555,0.3355592094225021,0.33555920942250234,True
249,1085.1319155104015,1085.1319155104015,1085.1319155104015,7.500018202725459,worst_position,0.3299888892629885,0.3333221103666538,0.3366890003703576,True
250,1085.1319155104015,1085.1319155104015,1085.1319155104015,7.462518111711832,zone_based,0.33110367892976666,0.33444816053511656,0.3344481605351167,True
251,1085.1319155104015,1085.1319155104015,1085.1319155104015,7.425205521153273,worst_position,0.33221476510067194,0.33221476510067066,0.3355704697986574,True
252,1085.1319155104015,1085.1319155104015,1085.1319155104015,7.388079493547506,random,0.3299888892629886,0.3333221103666539,0.3366890003703576,True
253,1085.1319155104015,1198.8809555242174,1085.1319155104015,7.351139096079769,zone_based,0.3311036789297667,0.3344481605351166,0.3344481605351167,True
254,1085.1319155104015,1198.8809555242174,1085.1319155104015,7.31438340059937,random,0.3288815811549956,0.33555920942250217,0.3355592094225023,True
255,1085.1319155104015,1132.8539177481755,1085.1319155104015,7.277811483596373,zone_based,0.3299888892629886,0.3366890003703574,0.333322110366654,True
256,1085.1319155104015,1085.1319155104015,1085.1319155104015,7.241422426178391,zone_based,0.33109249375042304,0.33781501249915497,0.33109249375042193,True
257,1085.1319155104015,1085.1319155104015,1085.1319155104015,7.205215314047499,random,0.3288704341345026,0.33893720815387973,0.33219235771161765,True
258,1085.1319155104015,1085.1319155104015,1085.1319155104015,7.169189237477261,zone_based,0.3299665578225934,0.34006688435481447,0.3299665578225922,True
259,1085.1319155104015,1085.1319155104015,1085.1319155104015,7.133343291289875,worst_position,0.3310924937504231,0.337815012499155,0.33109249375042193,True
260,1085.1319155104015,1085.1319155104015,1085.1319155104015,7.097676574833425,random,0.3288704341345026,0.33893720815387973,0.33219235771161765,True
261,1085.1319155104015,1085.1319155104015,1085.1319155104015,7.062188191959258,random,0.32665600481431684,0.3400555503185107,0.33328844486717246,True
262,1085.1319155104015,1085.1319155104015,1085.1319155104015,7.026877250999462,zone_based,0.32774835220044346,0.34119270618294806,0.3310589416166084,True
263,1085.1319155104015,1085.1319155104015,1085.1319155104015,6.991742864744465,zone_based,0.32883699648063613,0.3423260070387289,0.328836996480635,True
264,1085.1319155104015,1085.1319155104015,1085.1319155104015,6.956784150420742,worst_position,0.3299665578225933,0.3400668843548144,0.3299665578225922,True
265,1085.1319155104015,1085.1319155104015,1085.1319155104015,6.9220002296686385,worst_position,0.33109249375042304,0.33781501249915497,0.33109249375042193,True
266,1085.1319155104015,1085.1319155104015,1085.1319155104015,6.887390228520295,zone_based,0.3321923577116188,0.33893720815387973,0.3288704341345015,True
267,1085.1319155104015,1126.2279552469367,1085.1319155104015,6.8529532773776936,random,0.3299665578225934,0.3400668843548144,0.3299665578225922,True
268,1085.1319155104015,1085.1319155104015,1085.1319155104015,6.818688510990805,random,0.3277483522004435,0.34119270618294806,0.3310589416166084,True
269,1085.1319155104015,1085.1319155104015,1085.1319155104015,6.784595068435851,random,0.325537813497968,0.3423146367642839,0.332147549737748,True
270,1085.1319155104015,1085.1319155104015,1085.1319155104015,6.750672093093672,random,0.3233350130948908,0.34343263987095823,0.333232347034151,True
271,1085.1319155104015,1085.1319155104015,1085.1319155104015,6.716918732628204,random,0.32114002109319656,0.3445466799236072,0.3343132989831962,True
272,1085.1319155104015,1085.1319155104015,1085.1319155104015,6.683334138965063,zone_based,0.3222172361653133,0.34570240905197325,0.3320803547827134,True
273,1085.1319155104015,1085.1319155104015,1085.1319155104015,6.649917468270238,random,0.3200262435205357,0.3468199226211137,0.3331538338583506,True
274,1085.1319155104015,1126.2279552469367,1085.1319155104015,6.616667880928887,worst_position,0.32114002109319656,0.3445466799236072,0.3343132989831962,True
275,1085.1319155104015,1085.1319155104015,1085.1319155104015,6.583584541524242,random,0.31895290631287515,0.3456567219935273,0.33539037169359764,True
276,1085.1319155104015,1198.8809555242174,1085.1319155104015,6.550666618816622,zone_based,0.3200262435205357,0.34681992262111366,0.3331538338583506,True
277,1085.1319155104015,1085.1319155104015,1085.1319155104015,6.517913285722538,zone_based,0.3210959871119645,0.34797922876276755,0.3309247841252679,True
278,1085.1319155104015,1085.1319155104015,1085.1319155104015,6.485323719293925,zone_based,0.32216210135039175,0.3491346016897159,0.32870329695989237,True
279,1085.1319155104015,1085.1319155104015,1085.1319155104015,6.452897100697456,random,0.3199713066220196,0.3502630163835504,0.32976567699442993,True
280,1085.1319155104015,1085.1319155104015,1085.1319155104015,6.420632615193968,worst_position,0.3210959871119645,0.3479792287627676,0.3309247841252679,True
281,1085.1319155104015,1085.1319155104015,1085.1319155104015,6.388529452117998,random,0.31890903134302495,0.34910017541703253,0.3319907932399425,True
282,1085.1319155104015,1085.1319155104015,1085.1319155104015,6.356586804857408,worst_position,0.32002624352053566,0.3468199226211137,0.33315383385835057,True
283,1085.1319155104015,1126.2279552469367,1085.1319155104015,6.324803870833121,zone_based,0.3210959871119645,0.3479792287627676,0.3309247841252679,True
284,1085.1319155104015,1085.1319155104015,1085.1319155104015,6.293179851478956,zone_based,0.3221621013503917,0.3491346016897159,0.3287032969598923,True
285,1085.1319155104015,1085.1319155104015,1085.1319155104015,6.2617139522215615,zone_based,0.3232245511064625,0.3502860033314555,0.3264894455620821,True
286,1085.1319155104015,1085.1319155104015,1085.1319155104015,6.230405382460454,zone_based,0.3242833018607581,0.35143339627848513,0.3242833018607569,True
287,1085.1319155104015,1085.1319155104015,1085.1319155104015,6.1992533555481515,worst_position,0.3254269608817908,0.3491460782364197,0.3254269608817896,True
288,1085.1319155104015,1085.1319155104015,1085.1319155104015,6.168257088770411,random,0.3232245511064624,0.3502860033314555,0.32648944556208204,True
289,1085.1319155104015,1085.1319155104015,1085.1319155104015,6.137415803326559,zone_based,0.32428330186075804,0.35143339627848513,0.3242833018607568,True
290,1085.1319155104015,1085.1319155104015,1085.1319155104015,6.106728724309926,zone_based,0.32533831970611937,0.35257674378482373,0.32208493650905695,True
291,1085.1319155104015,1085.1319155104015,1085.1319155104015,6.076195080688376,zone_based,0.3263895713497734,0.3537160097703148,0.3198944188799117,True
292,1085.1319155104015,1085.1319155104015,1085.1319155104015,6.045814105284935,random,0.3241837776786265,0.35487428241953456,0.320941939901839,True
293,1085.1319155104015,1085.1319155104015,1085.1319155104015,6.01558503475851,random,0.32198576552009067,0.3560284689598199,0.32198576552008945,True
294,1085.1319155104015,1085.1319155104015,1085.1319155104015,5.985507109584717,zone_based,0.3230258628173109,0.3571785329935526,0.31979560418913655,True
295,1085.1319155104015,1149.6583374622076,1085.1319155104015,5.955579574036793,worst_position,0.3241837776786265,0.3548742824195346,0.320941939901839,True
296,1085.1319155104015,1085.1319155104015,1085.1319155104015,5.92580167616661,random,0.32198576552009067,0.35602846895981993,0.32198576552008945,True
297,1085.1319155104015,1085.1319155104015,1085.1319155104015,5.896172667785777,random,0.31979560418913777,0.3571785329935526,0.3230258628173096,True
298,1085.1319155104015,1085.1319155104015,1085.1319155104015,5.866691804446848,zone_based,0.3208319744427754,0.3583360511144506,0.3208319744427741,True
299,1085.1319155104015,1085.1319155104015,1085.1319155104015,5.837358345424614,random,0.3186459728645714,0.35948940808030727,0.32186461905512137,True
300,1085.1319155104015,1159.4917163441987,1085.1319155104015,5.808171553697491,zone_based,0.3196748932419194,0.36065021351616255,0.3196748932419181,True
